source_file,time,run_id,section,position_km,phase,current_notch,holding_time,prev_notch,prev_notch_duration,notch_jump,current_speed,atc_now,signal_speed,v_ceiling,v_target,band_upper,band_lower,band_notch_pair,hold_notch,v_std,v_std_deviation,schedule_speed,section_cap,required_speed,target_speed_no_stop,target_speed_spacing,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_gradient_info,limit_drop_ahead,delay,total_delay,stations_remaining,total_remaining_time,forward_info,forward_train_delay,forward_departed_next,standard_headway,forward_clear_remaining_time,forward_observed_delay,backward_info,backward_distance,backward_speed,backward_delay,is_dwelling,dwell_elapsed,dwell_min,dwell_max,mode,reward,reason,checks
tozai_normal_good.csv,17.0,vstd_s1,1,1.077433,駅出発直後の加速フェーズ（20秒以内）,力行,0.0,勾配力行,0.0,1.41,47.47,75.0,75.0,75.0,49.5,71.1,65.3,勾配力行 ↔ 惰行,惰行,49.5,-2.0,60.1,75.0,60.8,60.8,,945.1,68.0,115.29,829.77,2.0,-0.264,2.579,155m先で勾配が+2.0‰から+3.5‰に変わる,594m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,68.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,加速フェーズで目標速度未達ながら力行に切替え、ATC速度内、勾配対応適切、ノコギリ運転なしと全体的に適切な操作と判断した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,19.0,vstd_s1,1,1.105076,駅出発直後の加速フェーズ（20秒以内）,力行,0.0,勾配力行,0.0,1.15,51.95,75.0,75.0,75.0,54.0,71.5,65.7,勾配力行 ↔ 惰行,惰行,54.0,-2.0,60.5,75.0,60.7,60.7,,917.4,66.0,137.3,780.12,2.0,-0.281,2.317,125m先で勾配が+2.0‰から+3.5‰に変わる,567m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,66.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,加速フェーズで目標速度未満のため力行が適切、ATC超過なし、上り勾配でも加速し、ノコギリ運転なし、速度は標準曲線±2km/h内で高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,21.0,vstd_s1,1,1.135092,巡航フェーズ（駅間走行中）,力行,0.0,勾配力行,0.0,0.95,56.03,75.0,75.0,75.0,58.0,71.8,66.0,勾配力行 ↔ 惰行,惰行,58.0,-2.0,60.5,75.0,60.7,60.7,,887.4,64.0,157.93,729.48,2.0,-0.297,2.112,95m先で勾配が+2.0‰から+3.5‰に変わる,537m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,64.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.8,速度が標準走行曲線より2km/h遅く、加速が必要だがフル力行は過剰でエネルギー効率がやや低下し、他は全て適正。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,20.0,vstd_s1,1,1.119801,巡航フェーズ（駅間走行中）,力行,0.1,勾配力行,0.0,1.04,54.03,75.0,75.0,75.0,56.0,71.7,65.9,勾配力行 ↔ 惰行,惰行,56.0,-2.0,60.5,75.0,60.7,60.7,,902.7,65.0,147.7,755.0,2.0,-0.289,2.209,110m先で勾配が+2.0‰から+3.5‰に変わる,552m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,65.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,ATC遵守で速度は信号上限以下、標準走行速度56km/hに対し2km/h下回っているが許容範囲内。勾配は上りで加速が適切、ノッチ切替は加速側同士でノコギリ運転ではなく、停止位置も十分確保されているため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,22.0,vstd_s1,1,1.150925,巡航フェーズ（駅間走行中）,力行,0.0,勾配力行,0.0,0.86,57.94,75.0,75.0,75.0,59.9,72.0,66.1,勾配力行 ↔ 惰行,惰行,59.9,-2.0,60.7,75.0,61.4,61.4,,871.6,63.0,168.08,703.5,2.0,-0.305,2.024,80m先で勾配が+2.0‰から+3.5‰に変わる,521m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,63.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,現在速度が目標59.9km/hを約2km/h下回っており、ATC上限内で軽い力行により速度回復を図っているため、全項目で適切と判断した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,23.0,vstd_s1,1,1.167278,巡航フェーズ（駅間走行中）,力行,0.0,勾配力行,0.0,0.78,59.78,75.0,75.0,75.0,61.8,72.1,66.3,勾配力行 ↔ 惰行,惰行,61.8,-2.0,61.0,75.0,61.4,61.4,,855.2,62.0,178.11,677.11,2.0,-0.312,1.945,65m先で勾配が+2.0‰から+3.5‰に変わる,505m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,62.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,巡航中で速度は標準曲線付近だが、目標速度未達のため最大加速を継続しており、エネルギー効率はやや低下するが安全・停車位置・ATC遵守は全て良好である。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,24.0,vstd_s1,1,1.184133,現示低下点への接近フェーズ（500m以内に現示の低下あり）,勾配力行,0.0,力行,0.1,0.71,61.55,75.0,75.0,75.0,63.5,72.2,66.4,勾配力行 ↔ 惰行,惰行,63.5,-2.0,61.4,75.0,61.6,61.6,,838.4,61.0,185.75,652.62,2.0,-0.32,1.872,45m先で勾配が+2.0‰から+3.5‰に変わる,488m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,61.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.7,現示低下点接近で減速すべきところを勾配力行で加速し、目標速度帯に入っていないため評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""NG(現示低下で減速不足)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,25.0,vstd_s1,1,1.201471,現示低下点への接近フェーズ（500m以内に現示の低下あり）,力行,0.0,勾配力行,0.0,0.64,63.26,75.0,75.0,75.0,65.3,72.3,66.6,勾配力行 ↔ 惰行,惰行,65.3,-2.0,60.8,75.0,63.3,63.3,,821.0,60.0,189.43,631.6,2.0,-0.327,1.806,30m先で勾配が+2.0‰から+3.5‰に変わる,470m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,60.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,現示低下点接近中だが速度は信号上限以下で目標速度未達、加速は適切であり安全・定時・省エネ上問題なし。ノッチ切替は加速側のみでノコギリ運転なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,26.0,vstd_s1,1,1.219275,現示低下点への接近フェーズ（500m以内に現示の低下あり）,力行,0.0,勾配力行,0.0,0.58,64.91,75.0,75.0,75.0,66.9,72.4,66.8,勾配力行 ↔ 惰行,惰行,66.9,-2.0,61.3,75.0,64.9,64.9,,803.2,59.0,192.82,610.4,2.0,-0.335,1.744,10m先で勾配が+2.0‰から+3.5‰に変わる,453m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,59.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.6,現示低下点接近で速度が既に低く、力行を続けたため過剰加速のリスクがあり、乗り心地と省エネ性が低下した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""NG(力行で低速維持)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,27.0,vstd_s1,1,1.237527,現示低下点への接近フェーズ（500m以内に現示の低下あり）,力行,0.0,勾配力行,0.0,0.52,66.47,75.0,75.0,75.0,68.5,72.5,67.1,勾配力行 ↔ 惰行,惰行,68.5,-2.0,60.5,75.0,66.5,66.5,,785.0,58.0,196.18,588.79,3.5,-0.395,1.635,10m先で勾配が+3.5‰から+4.0‰に変わる,434m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,58.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.4,現示低下点接近で速度を上げる力行を継続し、減速すべき場面で加速しているため、フェーズと勾配対応が不適切でエネルギー効率が低下した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(加速が不適切)"", ""phase"": ""NG(減速すべきで加速継続)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー浪費)""}"
tozai_normal_good.csv,28.0,vstd_s1,1,1.256204,現示低下点への接近フェーズ（500m以内に現示の低下あり）,力行,0.0,勾配力行,0.0,0.47,67.97,75.0,75.0,75.0,70.0,72.7,67.2,勾配力行 ↔ 惰行,惰行,70.0,-2.0,60.5,75.0,68.0,68.0,,766.3,57.0,199.38,566.92,4.0,-0.419,1.566,110m先で勾配が+4.0‰から+27.0‰に変わる,416m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,57.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.4,現示低下点接近で速度を上げる力行を継続し、減速すべきフェーズで加速ノッチを選択したため、フェーズ適合性と勾配対応が不適切で評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(減速必要)"", ""phase"": ""NG(加速不適切)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー浪費)""}"
tozai_normal_good.csv,30.0,vstd_s1,1,1.294761,現示低下点への接近フェーズ（500m以内に現示の低下あり）,勾配力行,0.0,力行,0.0,0.38,70.8,75.0,75.0,75.0,72.8,72.8,67.3,勾配力行 ↔ 惰行,惰行,72.8,-2.0,59.7,75.0,70.8,70.8,,727.7,55.0,205.53,522.21,4.0,-0.433,1.474,70m先で勾配が+4.0‰から+27.0‰に変わる,377m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,55.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.7,現示低下点接近で減速が不十分、勾配力行は加速側で速度低下が遅く評価を下げたが、ATC遵守・停止余裕・エネルギー面は良好で全体的に適切と判断し0.7とした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""NG(減速不足)"", ""sawtooth"": ""対象外"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,29.0,vstd_s1,1,1.275286,現示低下点への接近フェーズ（500m以内に現示の低下あり）,力行,0.0,勾配力行,0.0,0.42,69.4,75.0,75.0,75.0,71.4,72.7,67.3,勾配力行 ↔ 惰行,惰行,71.4,-2.0,60.1,75.0,69.4,69.4,,747.2,56.0,202.65,544.56,4.0,-0.426,1.518,90m先で勾配が+4.0‰から+27.0‰に変わる,397m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,56.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,現示低下点接近で減速すべきところを力行に切り替え、速度上昇を試みたためエネルギー無駄と遅延回復に不適切な運転となった。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(減速に力行使用)"", ""phase"": ""NG(現示低下点で加速継続)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー浪費・遅延回復不適切)""}"
tozai_normal_good.csv,31.0,vstd_s1,1,1.314616,現示低下点への接近フェーズ（500m以内に現示の低下あり）,勾配力行,0.1,力行,0.0,0.34,72.12,75.0,75.0,75.0,74.0,72.9,67.4,勾配力行 ↔ 惰行,惰行,74.0,-1.8,59.6,75.0,72.1,72.1,,707.9,54.0,207.96,499.93,4.0,-0.439,1.432,50m先で勾配が+4.0‰から+27.0‰に変わる,357m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,54.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.7,現示低下点接近で減速すべきところを勾配力行で加速しており減速遅延があるが、ATC遵守・帯内維持・停止余裕は良好なため0.7点とした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""NG(加速で減速遅延)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,32.0,vstd_s1,1,1.334803,現示低下点への接近フェーズ（500m以内に現示の低下あり）,勾配力行,1.1,力行,0.0,0.31,73.21,75.0,75.0,75.0,73.5,72.9,69.1,勾配力行 ↔ 惰行,惰行,73.5,-0.3,58.8,75.0,73.2,73.2,,687.7,53.0,209.23,478.47,4.0,-0.444,1.399,30m先で勾配が+4.0‰から+27.0‰に変わる,337m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,53.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,現示低下点接近で減速すべきところを勾配力行で加速し続けており、予見減速が不十分なため評価を大幅に下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""NG(現示低下に対し加速継続)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,33.0,vstd_s1,1,1.355156,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,0.8,勾配力行,1.3,1.54,73.08,75.0,75.0,75.0,73.1,72.9,67.4,勾配力行 ↔ 惰行,勾配力行,73.1,0.0,58.8,75.0,73.1,73.1,,667.3,52.0,203.45,463.9,4.0,-0.444,1.403,10m先で勾配が+4.0‰から+27.0‰に変わる,317m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,52.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下点接近で惰行に切替え、ATC遵守かつ急激なノッチ変化なし、停止位置余裕あり、全項目で適切と判断。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,34.0,vstd_s1,1,1.375343,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,1.8,勾配力行,1.3,1.53,72.1,75.0,75.0,75.0,72.1,73.0,66.7,勾配力行 ↔ 惰行,勾配力行,72.1,0.0,57.9,75.0,72.1,72.1,,647.2,51.0,196.37,450.78,27.0,-1.25,0.621,115m先で勾配が+27.0‰から+28.0‰に変わる,296m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,51.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下点接近で惰行により緩やかに減速し、帯内に留まりATC超過なし、勾配対応適切でノコギリ運転もなし、全体的に最適操作。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,36.0,vstd_s1,1,1.414704,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,3.8,勾配力行,1.3,1.52,69.61,75.0,75.0,75.0,69.6,73.0,66.8,勾配力行 ↔ 惰行,勾配力行,69.6,0.0,57.0,75.0,69.6,69.6,,607.8,49.0,182.61,425.18,27.0,-1.238,0.7,75m先で勾配が+27.0‰から+28.0‰に変わる,257m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,49.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,現示低下点接近フェーズで速度は目標以下、惰行で自然減速しATC遵守、帯内に留まりノコギリ運転なし、停止余裕大きく適切な運転と判断した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,37.0,vstd_s1,1,1.433867,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,4.8,勾配力行,1.3,1.51,68.38,75.0,75.0,75.0,68.4,73.0,66.8,勾配力行 ↔ 惰行,勾配力行,68.4,0.0,57.0,75.0,68.4,68.4,,588.6,48.0,175.95,412.68,27.0,-1.233,0.741,55m先で勾配が+27.0‰から+28.0‰に変わる,238m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,48.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下点接近フェーズで、速度はv_targetと一致し帯内に収まり惰行で緩やかに減速しており、ATC超過やノコギリ運転もなく停止位置も十分確保できているため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,35.0,vstd_s1,1,1.395196,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,2.8,勾配力行,1.3,1.53,70.85,75.0,75.0,75.0,70.8,73.0,66.8,勾配力行 ↔ 惰行,勾配力行,70.8,0.0,57.9,75.0,70.9,70.9,,627.3,50.0,189.43,437.88,27.0,-1.244,0.66,95m先で勾配が+27.0‰から+28.0‰に変わる,277m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,50.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,現示低下点接近で惰行に切替え、速度は帯内に収まり減速も緩やかで安全かつ省エネ、他項目に問題なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,38.0,vstd_s1,1,1.452755,現示低下点への接近フェーズ（500m以内に現示の低下あり）,勾配力行,0.5,惰行,0.0,1.51,67.99,75.0,75.0,75.0,68.0,73.0,66.8,勾配力行 ↔ 惰行,勾配力行,68.0,-0.0,56.8,75.0,68.0,68.0,,569.7,47.0,173.56,396.18,27.0,-1.231,0.754,35m先で勾配が+27.0‰から+28.0‰に変わる,219m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,47.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下接近フェーズで速度68km/hはv_targetとv_stdに一致し、勾配力行で帯内維持、ATC遵守、ノコギリ運転なしで適切な操作。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,39.0,vstd_s1,1,1.471546,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,0.8,勾配力行,0.7,1.51,67.07,75.0,75.0,75.0,67.1,73.0,66.8,勾配力行 ↔ 惰行,勾配力行,67.1,0.0,56.1,75.0,67.1,67.1,,551.0,46.0,168.56,382.4,27.0,-1.227,0.786,20m先で勾配が+27.0‰から+28.0‰に変わる,200m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,46.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,現示低下点接近で速度が上限以下かつ帯内に収まり、惰行で予測減速を実施しATC遵守・ノコギリ運転なしのため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,40.0,vstd_s1,1,1.490003,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,1.8,勾配力行,0.7,1.5,65.84,75.0,75.0,75.0,65.8,73.0,66.7,勾配力行 ↔ 惰行,勾配力行,65.8,0.0,55.2,75.0,65.8,65.8,,532.5,45.0,162.18,370.32,28.0,-1.256,0.793,60m先で勾配が+28.0‰から+29.7‰に変わる,182m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,45.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下点接近で惰行に切り替え、速度はv_stdと一致しATC遵守、停止余裕も十分で安全かつ省エネな操作と判断。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,41.0,vstd_s1,1,1.508116,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,2.8,勾配力行,0.7,1.5,64.58,75.0,75.0,75.0,64.6,73.0,66.7,勾配力行 ↔ 惰行,勾配力行,64.6,0.0,55.2,75.0,64.6,64.6,,514.4,44.0,155.94,358.45,28.0,-1.251,0.839,40m先で勾配が+28.0‰から+29.7‰に変わる,164m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,44.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下点接近で惰行により速度を適切に減速・維持し、ATC遵守・遅延なしで安全かつ省エネな運転。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,42.0,vstd_s1,1,1.525881,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,3.8,勾配力行,0.7,1.49,63.34,75.0,75.0,75.0,63.3,73.0,66.6,勾配力行 ↔ 惰行,勾配力行,63.3,0.0,54.6,75.0,63.3,63.3,,496.6,43.0,149.83,346.78,28.0,-1.245,0.886,25m先で勾配が+28.0‰から+29.7‰に変わる,146m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,43.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,現示低下点接近で惰行に切り替え、速度はv_targetと一致しATC遵守、勾配に合った減速でノコギリ運転なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,43.0,vstd_s1,1,1.5433,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,4.8,勾配力行,0.7,1.49,62.09,75.0,75.0,75.0,62.1,73.0,66.5,勾配力行 ↔ 惰行,勾配力行,62.1,0.0,54.8,75.0,62.1,62.1,,479.2,42.0,143.86,335.34,28.0,-1.24,0.934,5m先で勾配が+28.0‰から+29.7‰に変わる,129m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,42.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下点接近で速度は目標と一致し、ATC遵守・上り勾配で惰行が適切に減速し、合理的な減速理由があるため評価は最高。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK(上り・惰行で減速)"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,45.0,vstd_s1,1,1.577081,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,6.8,勾配力行,0.7,1.48,59.52,75.0,75.0,75.0,59.5,73.0,66.6,勾配力行 ↔ 惰行,勾配力行,59.5,0.0,54.3,75.0,59.5,59.5,,445.4,40.0,132.33,313.09,29.7,-1.289,0.979,135m先で勾配が+29.7‰から+3.0‰に変わる,95m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,40.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,現示低下点接近で惰行により速度が自然減衰し、v_stdと一致、ATC遵守、ノコギリ運転なしで停止位置も余裕あり、適切な操作と判断。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,44.0,vstd_s1,1,1.56037,現示低下点への接近フェーズ（500m以内に現示の低下あり）,惰行,5.8,勾配力行,0.7,1.48,60.81,75.0,75.0,75.0,60.8,73.0,66.5,勾配力行 ↔ 惰行,勾配力行,60.8,0.0,54.3,75.0,60.8,60.8,,462.1,41.0,138.02,324.11,29.7,-1.294,0.925,155m先で勾配が+29.7‰から+3.0‰に変わる,111m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,41.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.7,現示低下点接近で速度が既に新限界を下回り、惰行でさらに減速し遅延リスクがあるため過剰減速と判断し評価を減点した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""NG(過剰減速)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
