time,position_km,kilometrage,speed,notch,gradient,atc_ceiling,atc_now
122.70,3.717424,12.294376,43.9640,B1,-3.00,55.00,55.0
122.80,3.718641,12.293159,43.7065,B1,-3.00,55.00,55.0
122.90,3.719852,12.291948,43.4492,B1,-3.00,55.00,55.0
123.00,3.721055,12.290745,43.1919,B1,-3.00,55.00,55.0
123.10,3.722250,12.289550,42.9347,B1,-3.00,55.00,55.0
123.20,3.723439,12.288361,42.6776,B1,-3.00,55.00,55.0
123.30,3.724621,12.287179,42.4206,B1,-3.00,55.00,55.0
123.40,3.725795,12.286005,42.1636,B1,-3.00,55.00,55.0
123.50,3.726962,12.284838,41.9068,B1,-3.00,55.00,55.0
123.60,3.728122,12.283678,41.6500,B1,-3.00,55.00,55.0
123.70,3.729276,12.282524,41.3934,B1,-3.00,55.00,55.0
123.80,3.730421,12.281379,41.1368,B1,-3.00,55.00,55.0
123.90,3.731560,12.280240,40.8803,B1,-3.00,55.00,55.0
124.00,3.732692,12.279108,40.6239,B1,-3.00,55.00,55.0
124.10,3.733816,12.277984,40.3676,B1,-3.00,55.00,55.0
124.20,3.734934,12.276866,40.1113,B1,-3.00,55.00,55.0
124.30,3.736044,12.275756,39.8552,B1,-3.00,55.00,55.0
124.40,3.737147,12.274653,39.5991,B1,-3.00,55.00,55.0
124.50,3.738243,12.273557,39.3431,B1,-3.00,55.00,55.0
124.60,3.739332,12.272468,39.0872,B1,-3.00,55.00,55.0
124.70,3.740414,12.271386,38.8314,B1,-3.00,55.00,55.0
124.80,3.741489,12.270311,38.5756,B1,-3.00,55.00,55.0
124.90,3.742556,12.269244,38.3200,B1,-3.00,55.00,55.0
125.00,3.743617,12.268183,38.0644,B1,-3.00,55.00,55.0
125.10,3.744670,12.267130,37.8089,B1,-3.00,55.00,55.0
125.20,3.745717,12.266083,37.5535,B1,-3.00,55.00,55.0
125.30,3.746756,12.265044,37.2982,B1,-3.00,55.00,55.0
125.40,3.747788,12.264012,37.0429,B1,-3.00,55.00,55.0
125.50,3.748813,12.262987,36.7878,B1,-3.00,55.00,55.0
125.60,3.749831,12.261969,36.5327,B1,-3.00,55.00,55.0
125.70,3.750842,12.260958,36.2777,B1,-3.00,55.00,55.0
125.80,3.751846,12.259954,36.0228,B1,-3.00,55.00,55.0
125.90,3.752843,12.258957,35.7679,B1,-3.00,55.00,55.0
126.00,3.753832,12.257968,35.5131,B1,-3.00,55.00,55.0
126.10,3.754815,12.256985,35.2584,B1,-3.00,55.00,55.0
126.20,3.755790,12.256010,35.0056,B1,-4.00,55.00,55.0
126.30,3.756759,12.255041,34.7546,B1,-4.00,55.00,55.0
126.40,3.757721,12.254079,34.5037,B1,-4.00,55.00,55.0
126.50,3.758675,12.253125,34.2528,B1,-4.00,55.00,55.0
126.60,3.759623,12.252177,34.0020,B1,-4.00,55.00,55.0
126.70,3.760564,12.251236,33.7513,B1,-4.00,55.00,55.0
126.80,3.761497,12.250303,33.5007,B1,-4.00,55.00,55.0
126.90,3.762424,12.249376,33.2501,B1,-4.00,55.00,55.0
127.00,3.763344,12.248456,32.9997,B1,-4.00,55.00,55.0
127.10,3.764257,12.247543,32.7493,B1,-4.00,55.00,55.0
127.20,3.765162,12.246638,32.4989,B1,-4.00,55.00,55.0
127.30,3.766061,12.245739,32.2487,B1,-4.00,55.00,55.0
127.40,3.766953,12.244847,31.9985,B1,-4.00,55.00,55.0
127.50,3.767838,12.243962,31.7484,B1,-4.00,55.00,55.0
127.60,3.768716,12.243084,31.4983,B1,-4.00,55.00,55.0
127.70,3.769588,12.242212,31.2484,B1,-4.00,55.00,55.0
127.80,3.770452,12.241348,30.9985,B1,-4.00,55.00,55.0
127.90,3.771309,12.240491,30.7486,B1,-4.00,55.00,55.0
128.00,3.772159,12.239641,30.4989,B1,-4.00,55.00,55.0
128.10,3.773003,12.238797,30.2492,B1,-4.00,55.00,55.0
128.20,3.773839,12.237961,29.9996,B1,-4.00,55.00,55.0
128.30,3.774669,12.237131,29.7501,B1,-4.00,55.00,55.0
128.40,3.775491,12.236309,29.5006,B1,-4.00,55.00,55.0
128.50,3.776307,12.235493,29.2512,B1,-4.00,55.00,55.0
128.60,3.777116,12.234684,29.0019,B1,-4.00,55.00,55.0
128.70,3.777917,12.233883,28.7526,B1,-4.00,55.00,55.0
128.80,3.778712,12.233088,28.5034,B1,-4.00,55.00,55.0
128.90,3.779500,12.232300,28.2543,B1,-4.00,55.00,55.0
129.00,3.780281,12.231519,28.0052,B1,-4.00,55.00,55.0
129.10,3.781055,12.230745,27.7562,B1,-4.00,55.00,55.0
129.20,3.781823,12.229977,27.5073,B1,-4.00,55.00,55.0
129.30,3.782583,12.229217,27.2585,B1,-4.00,55.00,55.0
129.40,3.783336,12.228464,27.0097,B1,-4.00,55.00,55.0
129.50,3.784083,12.227717,26.7610,B1,-4.00,55.00,55.0
129.60,3.784822,12.226978,26.5123,B1,-4.00,55.00,55.0
129.70,3.785555,12.226245,26.2637,B1,-4.00,55.00,55.0
129.80,3.786281,12.225519,26.0152,B1,-4.00,55.00,55.0
129.90,3.787000,12.224800,25.7667,B1,-4.00,55.00,55.0
130.00,3.787712,12.224088,25.5184,B1,-4.00,55.00,55.0
130.10,3.788417,12.223383,25.2700,B1,-4.00,55.00,55.0
130.20,3.789115,12.222685,25.0218,B1,-4.00,55.00,55.0
130.30,3.789806,12.221994,24.7736,B1,-4.00,55.00,55.0
130.40,3.790490,12.221310,24.5254,B1,-4.00,55.00,55.0
130.50,3.791168,12.220632,24.2774,B1,-4.00,55.00,55.0
130.60,3.791838,12.219962,24.0294,B1,-4.00,55.00,55.0
130.70,3.792502,12.219298,23.7814,B1,-4.00,55.00,55.0
130.80,3.793159,12.218641,23.5335,B1,-4.00,55.00,55.0
130.90,3.793809,12.217991,23.2857,B1,-4.00,55.00,55.0
131.00,3.794452,12.217348,23.0379,B1,-4.00,55.00,55.0
131.10,3.795088,12.216712,22.7902,B1,-4.00,55.00,55.0
131.20,3.795717,12.216083,22.5426,B1,-4.00,55.00,55.0
131.30,3.796340,12.215460,22.2950,B1,-4.00,55.00,55.0
131.40,3.796955,12.214845,22.0475,B1,-4.00,55.00,55.0
131.50,3.797564,12.214236,21.8001,B1,-4.00,55.00,55.0
131.60,3.798166,12.213634,21.5527,B1,-4.00,55.00,55.0
131.70,3.798761,12.213039,21.3053,B1,-4.00,55.00,55.0
131.80,3.799349,12.212451,21.0581,B1,-4.00,55.00,55.0
131.90,3.799930,12.211870,20.8109,B1,-4.00,55.00,55.0
132.00,3.800504,12.211296,20.5637,B1,-4.00,55.00,55.0
132.10,3.801072,12.210728,20.3166,B1,-4.00,55.00,55.0
132.20,3.801632,12.210168,20.0696,B1,-4.00,55.00,55.0
132.30,3.802186,12.209614,19.8226,B1,-4.00,55.00,55.0
132.40,3.802733,12.209067,19.5757,B1,-4.00,55.00,55.0
132.50,3.803273,12.208527,19.3288,B1,-4.00,55.00,55.0
132.60,3.803806,12.207994,19.0820,B1,-4.00,55.00,55.0
132.70,3.804332,12.207468,18.8352,B1,-4.00,55.00,55.0
132.80,3.804852,12.206948,18.5885,B1,-4.00,55.00,55.0
132.90,3.805364,12.206436,18.3419,B1,-4.00,55.00,55.0
133.00,3.805870,12.205930,18.0953,B1,-4.00,55.00,55.0
133.10,3.806369,12.205431,17.8488,B1,-4.00,55.00,55.0
133.20,3.806861,12.204939,17.6023,B1,-4.00,55.00,55.0
133.30,3.807346,12.204454,17.3559,B1,-4.00,55.00,55.0
133.40,3.807824,12.203976,17.1095,B1,-4.00,55.00,55.0
133.50,3.808296,12.203504,16.8632,B1,-4.00,55.00,55.0
133.60,3.808760,12.203040,16.6170,B1,-4.00,55.00,55.0
133.70,3.809218,12.202582,16.3708,B1,-4.00,55.00,55.0
133.80,3.809669,12.202131,16.1246,B1,-4.00,55.00,55.0
133.90,3.810113,12.201687,15.8785,B1,-4.00,55.00,55.0
134.00,3.810551,12.201249,15.6325,B1,-4.00,55.00,55.0
134.10,3.810981,12.200819,15.3865,B1,-4.00,55.00,55.0
134.20,3.811405,12.200395,15.1406,B1,-4.00,55.00,55.0
134.30,3.811822,12.199978,14.8947,B1,-4.00,55.00,55.0
134.40,3.812232,12.199568,14.6488,B1,-4.00,55.00,55.0
134.50,3.812635,12.199165,14.4031,B1,-4.00,55.00,55.0
134.60,3.813031,12.198769,14.1573,B1,-4.00,55.00,55.0
134.70,3.813421,12.198379,13.9116,B1,-4.00,55.00,55.0
134.80,3.813803,12.197997,13.6660,B1,-4.00,55.00,55.0
134.90,3.814179,12.197621,13.4204,B1,-4.00,55.00,55.0
135.00,3.814548,12.197252,13.1749,B1,-4.00,55.00,55.0
135.10,3.814910,12.196890,12.9294,B1,-4.00,55.00,55.0
135.20,3.815266,12.196534,12.6840,B1,-4.00,55.00,55.0
135.30,3.815614,12.196186,12.4386,B1,-4.00,55.00,55.0
135.40,3.815956,12.195844,12.1933,B1,-4.00,55.00,55.0
135.50,3.816291,12.195509,11.9480,B1,-4.00,55.00,55.0
135.60,3.816619,12.195181,11.7028,B1,-4.00,55.00,55.0
135.70,3.816941,12.194859,11.4576,B1,-4.00,55.00,55.0
135.80,3.817255,12.194545,11.2124,B1,-4.00,55.00,55.0
135.90,3.817563,12.194237,10.9673,B1,-4.00,55.00,55.0
136.00,3.817864,12.193936,10.7223,B1,-4.00,55.00,55.0
136.10,3.818158,12.193642,10.4773,B1,-4.00,55.00,55.0
136.20,3.818445,12.193355,10.2323,B1,-4.00,55.00,55.0
136.30,3.818726,12.193074,9.9874,B1,-4.00,55.00,55.0
136.40,3.818999,12.192801,9.7426,B1,-4.00,55.00,55.0
136.50,3.819266,12.192534,9.4977,B1,-4.00,55.00,55.0
136.60,3.819526,12.192274,9.2530,B1,-4.00,55.00,55.0
136.70,3.819780,12.192020,9.0082,B1,-4.00,55.00,55.0
136.80,3.820026,12.191774,8.7636,B1,-4.00,55.00,55.0
136.90,3.820266,12.191534,8.5189,B1,-4.00,55.00,55.0
137.00,3.820499,12.191301,8.2743,B1,-4.00,55.00,55.0
137.10,3.820725,12.191075,8.0298,B1,-4.00,55.00,55.0
137.20,3.820944,12.190856,7.7853,B1,-4.00,55.00,55.0
137.30,3.821157,12.190643,7.5408,B1,-4.00,55.00,55.0
137.40,3.821362,12.190438,7.2964,B1,-4.00,55.00,55.0
137.50,3.821561,12.190239,7.0520,B1,-4.00,55.00,55.0
137.60,3.821753,12.190047,6.8077,B1,-4.00,55.00,55.0
137.70,3.821939,12.189861,6.5634,B1,-4.00,55.00,55.0
137.80,3.822117,12.189683,6.3191,B1,-4.00,55.00,55.0
137.90,3.822289,12.189511,6.0749,B1,-4.00,55.00,55.0
138.00,3.822454,12.189346,5.8307,B1,-4.00,55.00,55.0
138.10,3.822612,12.189188,5.5866,B1,-4.00,55.00,55.0
138.20,3.822764,12.189036,5.3425,B1,-4.00,55.00,55.0
138.30,3.822909,12.188891,5.0984,B1,-4.00,55.00,55.0
138.40,3.823046,12.188754,4.8544,B1,-4.00,55.00,55.0
138.50,3.823178,12.188622,4.6105,B1,-4.00,55.00,55.0
138.60,3.823302,12.188498,4.3665,B1,-4.00,55.00,55.0
138.70,3.823419,12.188381,4.1226,B1,-4.00,55.00,55.0
138.80,3.823530,12.188270,3.8788,B1,-4.00,55.00,55.0
138.90,3.823634,12.188166,3.6350,B1,-4.00,55.00,55.0
139.00,3.823732,12.188068,3.3912,B1,-4.00,55.00,55.0
139.10,3.823822,12.187978,3.1474,B1,-4.00,55.00,55.0
139.20,3.823906,12.187894,2.9037,B1,-4.00,55.00,55.0
139.30,3.823983,12.187817,2.6601,B1,-4.00,55.00,55.0
139.40,3.824053,12.187747,2.4165,B1,-4.00,55.00,55.0
139.50,3.824116,12.187684,2.1729,B1,-4.00,55.00,55.0
139.60,3.824173,12.187627,1.9293,B1,-4.00,55.00,55.0
139.70,3.824223,12.187577,1.6858,B1,-4.00,55.00,55.0
139.80,3.824266,12.187534,1.4423,B1,-4.00,55.00,55.0
